12027,"8,766"
12029,"3,627"
12031,"138,069"
12033,"48,602"
12035,"13,137"
12037,"2,141"
12039,"9,994"
12041,"2,675"
12043,"2,312"
12045,"2,810"
12047,"2,791"
12049,"6,026"
12051,"9,525"
12053,"25,773"
12055,"20,051"
12057,"214,442"
12059,"3,756"
12061,"16,249"
12063,"7,264"
12065,"2,276"
12067,"1,579"
12069,"43,020"
12071,"85,844"
12073,"50,010"
12075,"8,329"
12077,"1,449"
12079,"4,633"
12081,"41,057"
12083,"55,880"
12085,"17,002"
12086,"452,649"
12087,"8,963"
12089,"7,484"
12091,"21,667"
12093,"8,415"
12095,"201,528"
12097,"48,892"
12099,"170,868"
12101,"67,635"
12103,"115,990"
12105,"107,844"
12107,"18,954"
12109,"20,118"
12111,"39,839"
12113,"17,183"
12115,"38,065"
12117,"51,321"
12119,"10,672"
12121,"8,299"
12123,"4,556"
12125,"2,291"
12127,"79,877"
12129,"3,746"
12131,"10,493"
12133,"4,646"
13000,"1,536,069"
13001,"4,003"
13003,"2,006"
13005,"3,089"
13007,783
13009,"9,944"
13011,"2,511"
13013,"9,401"
13015,"13,667"
13017,"4,082"
13019,"3,515"
13021,"36,728"
13023,"2,334"
13025,"3,520"
13027,"3,665"
13029,"3,828"
13031,"17,369"
13033,"5,121"
13035,"3,889"
13037,"1,662"
13039,"6,375"
13043,"2,590"
13045,"19,466"
13047,"7,905"
13049,"2,670"
13051,"45,057"
13053,"1,525"
13055,"4,732"
13057,"18,338"
13059,"31,067"
13061,960
13063,"45,572"
13065,"1,827"
13067,"71,120"
13069,"9,921"
13071,"11,508"
13073,"9,942"
13075,"3,637"
13077,"14,806"
13079,"2,138"
13081,"6,605"
13083,"2,328"
13085,"2,258"
13087,"5,607"
13089,"112,844"
13091,"4,141"
13093,"3,283"
13095,"24,373"
13097,"16,770"
13099,"2,707"
13101,"1,038"
13103,"5,772"
13105,"4,312"
13107,"5,890"
13109,"2,899"
13111,"3,409"
13113,"6,424"
13115,"17,913"
13117,"11,978"
13119,"4,127"
13121,"149,652"
13123,"4,376"
13125,515
13127,"14,304"
13129,"7,877"
13131,"4,986"
13133,"2,904"
13135,"97,757"
13137,"5,585"
13139,"25,982"
13141,"2,190"
13143,"4,393"
13145,"2,774"
13147,"4,725"
13149,"2,187"
13151,"22,065"
13153,"19,675"
13155,"1,836"
13157,"7,670"
13159,"2,426"
13161,"3,147"
13163,"3,643"
13165,"2,474"
13167,"2,333"
13169,"3,641"
13171,"2,881"
13173,"2,085"
13175,"10,457"
13177,"3,121"
13179,"9,989"
13181,"1,409"
13183,"3,550"
13185,"27,533"
13187,"4,156"
13189,"4,489"
13191,"2,734"
13193,"3,371"
13195,"4,602"
13197,"1,999"
13199,"4,139"
13201,"1,356"
13205,"5,488"
13207,"3,446"
13209,"1,707"
13211,"2,196"
13213,"6,765"
13215,"42,476"
13217,"14,236"
13219,"2,477"
13221,"1,965"
13223,"13,225"
13225,"5,091"
13227,"3,364"
13229,"3,711"
13231,"1,920"
13233,"7,828"
13235,"2,244"
13237,"3,698"
13239,613
13241,"2,899"
13243,"2,232"
13245,"45,089"
13247,"12,585"
13249,938
13251,"2,765"
13253,"2,385"
13255,"12,754"
13257,"4,713"
13259,"1,601"
13261,"7,169"
13263,"1,382"
13265,430
13267,"5,677"
13269,"1,904"
13271,"4,366"
13273,"2,789"
13275,"7,862"
13277,"8,468"
13279,"5,934"
13281,"1,439"
13283,"1,760"
13285,"14,566"
13287,"2,104"
13289,"1,794"
13291,"3,550"
13293,"5,262"
13295,"10,520"
13297,"11,157"
13299,"7,354"
13301,"1,457"
13303,"4,966"
13305,"5,627"
13307,520
13309,"2,010"
13311,"3,826"
13313,"17,059"
13315,"2,097"
13317,"2,216"
13319,"2,074"
13321,"4,383"
15000,"132,201"
15001,"29,604"
15003,"79,084"
15005,.
15007,"7,172"
15009,"16,342"
16000,"211,937"
16001,"47,955"
16003,597
16005,"11,846"
16007,698
16009,"1,297"
16011,"5,670"
16013,"1,860"
16015,875
16017,"5,920"
16019,"11,982"
16021,"1,834"
16023,437
16025,101
16027,"33,022"
16029,630
16031,"2,954"
16033,127
16035,"1,242"
16037,609
16039,"3,384"
16041,"1,103"
16043,"1,661"
16045,"2,315"
16047,"2,247"
16049,"2,400"
16051,"2,603"
16053,"3,222"
16055,"16,542"
16057,"6,030"
16059,"1,257"
16061,557
16063,675
16065,"7,360"
16067,"2,917"
16069,"4,727"
16071,483
16073,"1,821"
16075,"2,992"
16077,"1,099"
16079,"2,143"
16081,939
16083,"11,332"
16085,901
16087,"1,571"
17000,"1,568,670"
17001,"8,608"
17003,"1,889"
17005,"1,993"
17007,"4,676"
17009,685
17011,"3,506"
17013,499
17015,"1,647"
17017,"1,635"
17019,"37,106"
17021,"4,270"
17023,"1,697"
17025,"1,721"
17027,"2,910"
17029,"9,377"
17031,"746,194"
17033,"2,404"
17035,"1,102"
17037,"13,876"
17039,"1,823"
17041,"1,907"
17043,"56,794"
17045,"2,344"
17047,697
17049,"3,256"
17051,"3,604"
17053,"1,482"
17055,"7,468"
17057,"4,890"
17059,955
17061,"1,895"
17063,"3,543"
17065,"1,046"
17067,"2,079"
17069,850
17071,753
17073,"5,318"
17075,"3,538"
17077,"15,952"
17079,"1,128"
17081,"6,247"
17083,"2,164"
17085,"1,980"
17087,"1,660"
17089,"48,756"
17091,"15,750"
17093,"5,993"
17095,"7,485"
17097,"52,630"
17099,"15,216"
17101,"2,341"
17103,"3,589"
17105,"4,330"
17107,"3,032"
17109,"5,008"
17111,"18,686"
17113,"25,273"
17115,"14,566"
17117,"6,152"
17119,"37,768"
17121,"5,952"
17123,"1,109"
17125,"1,842"
17127,"2,159"
17129,"1,054"
17131,"1,636"
17133,"1,644"
17135,"4,075"
17137,"4,197"
17139,"1,288"
17141,"4,866"
17143,"27,364"
17145,"2,932"
17147,"1,025"
17149,"2,403"
17151,760
17153,"1,260"
17155,455
17157,"4,402"
17159,"2,385"
17161,"18,069"
17163,"41,174"
17165,"4,332"
17167,"29,676"
17169,817
17171,602
17173,"2,214"
17175,593
17177,"7,389"
17179,"11,896"
17181,"3,183"
17183,"14,553"
17185,"1,572"
17187,"1,881"
17189,"1,111"
17191,"2,300"
17193,"2,072"
17195,"7,110"
17197,"47,639"
17199,"9,993"
17201,"39,766"
17203,"2,179"
18000,"860,753"
18001,"5,397"
18003,"47,818"
18005,"8,555"
18007,952
18009,"1,679"
18011,"3,707"
18013,"1,614"
18015,"1,910"
18017,"5,129"
18019,"12,285"
18021,"2,891"
18023,"4,185"
18025,"1,697"
18027,"4,340"
18029,"4,752"
18031,"2,905"
18033,"4,365"
18035,"22,020"
18037,"3,445"
18039,"21,670"
18041,"3,517"
18043,"7,971"
18045,"2,091"
18047,"2,111"
18049,"2,399"
18051,"3,399"
18053,"11,312"
18055,"3,696"
18057,"12,284"
18059,"4,075"
18061,"3,699"
18063,"8,120"
18065,"5,739"
18067,"11,727"
18069,"3,570"
18071,"5,467"
18073,"3,244"
18075,"2,942"
18077,"4,108"
18079,"3,469"
18081,"13,267"
18083,"6,587"
18085,"8,000"
18087,"3,025"
18089,"76,220"
18091,"15,005"
18093,"5,979"
18095,"21,478"
18097,"163,573"
18099,"5,290"
18101,"1,251"
18103,"4,538"
18105,"28,462"
18107,"4,510"
18109,"6,799"
18111,"1,515"
18113,"4,560"
18115,533
18117,"2,750"
18119,"3,021"
18121,"2,194"
18123,"2,130"
18125,"1,257"
18127,"17,078"
18129,"2,290"
18131,"1,538"
18133,"3,921"
18135,"3,739"
18137,"3,053"
18139,"1,965"
18141,"41,378"
18143,"3,814"
18145,"3,666"
18147,"2,086"
18149,"3,900"
18151,"3,634"
18153,"2,710"
18155,"1,714"
18157,"31,692"
18159,"1,331"
18161,758
18163,"30,495"
18165,"2,026"
18167,"18,964"
18169,"3,913"
18171,807
18173,"4,180"
18175,"3,707"
18177,"10,521"
18179,"2,348"
18181,"2,501"
18183,"2,822"
19000,"328,629"
19001,705
19003,451
19005,"1,495"
19007,"2,060"
19009,584
19011,"1,977"
19013,"19,469"
19015,"1,883"
19017,"1,661"
19019,"1,880"
19021,"2,458"
19023,"1,296"
19025,"1,120"
19027,"1,822"
19029,"1,550"
19031,"1,267"
19033,"4,507"
19035,"1,048"
19037,"1,130"
19039,"1,012"
19041,"1,470"
19043,"1,671"
19045,"6,207"
19047,"1,974"
19049,"3,834"
19051,"1,072"
19053,"1,233"
19055,"1,571"
19057,"5,218"
19059,"1,268"
19061,"9,131"
19063,922
19065,"2,540"
19067,"1,827"
19069,"1,108"
19071,833
19073,922
19075,716
19077,995
19079,"1,289"
19081,891
19083,"1,856"
19085,"1,390"
19087,"2,125"
19089,910
19091,888
19093,614
19095,"1,139"
19097,"2,229"
19099,"3,163"
19101,"2,358"
19103,"21,574"
19105,"1,834"
19107,"1,154"
19109,"1,363"
19111,"4,621"
19113,"19,688"
19115,"1,095"
19117,"1,148"
19119,877
19121,"1,174"
19123,"2,809"
19125,"2,514"
19127,"4,927"
19129,"1,349"
19131,948
19133,988
19135,839
19137,"1,239"
19139,"4,522"
19141,"1,040"
19143,597
19145,"1,987"
19147,916
19149,"1,796"
19151,862
19153,"45,028"
19155,"9,661"
19157,"1,916"
19159,714
19161,968
19163,"19,061"
19165,954
19167,"2,301"
19169,"14,508"
19171,"1,594"
19173,707
19175,"1,759"
19177,"1,000"
19179,"4,919"
19181,"2,950"
19183,"2,070"
19185,"1,060"
19187,"5,071"
19189,949
19191,"1,621"
19193,"13,330"
19195,628
19197,"1,259"
20000,"335,371"
20001,"2,020"
20003,"1,027"
20005,"2,158"
20007,554
20009,"4,027"
20011,"2,609"
20013,"1,431"
20015,"6,515"
20017,282
20019,550
20021,"3,129"
20023,334
20025,232
20027,825
20029,"1,074"
20031,824
20033,191
20035,"5,867"
20037,"7,021"
20039,404
20041,"1,829"
20043,"1,075"
20045,"17,779"
20047,318
20049,387
20051,"4,199"
20053,613
20055,"4,794"
20057,"4,273"
20059,"2,645"
20061,"3,931"
20063,252
20065,316
20067,912
20069,447
20071,132
20073,921
20075,343
20077,787
20079,"3,021"
20081,404
20083,196
20085,"1,440"
20087,"1,584"
20089,361
20091,"30,974"
20093,405
20095,863
20097,271
20099,"3,027"
20101,158
20103,"5,490"
20105,351
20107,"1,355"
20109,269
20111,"5,055"
20113,"2,341"
20115,"1,225"
20117,"1,032"
20119,412
20121,"2,403"
20123,700
20125,"5,266"
20127,601
20129,289
20131,810
20133,"2,389"
20135,309
20137,566
20139,"1,812"
20141,437
20143,652
20145,737
20147,612
20149,"2,312"
20151,"1,026"
20153,291
20155,"7,927"
20157,535
20159,"1,104"
20161,"13,072"
20163,539
20165,367
20167,968
20169,"6,313"
20171,369
20173,"72,015"
20175,"3,217"
20177,"20,386"
20179,286
20181,764
20183,458
20185,542
20187,205
20189,569
20191,"2,687"
20193,853
20195,326
20197,515
20199,168
20201,536
20203,242
20205,"1,303"
20207,481
20209,"30,151"
21000,"738,563"
21001,"4,044"
21003,"4,508"
21005,"2,329"
21007,"1,257"
21009,"9,477"
21011,"2,812"
21013,"9,494"
21015,"9,250"
21017,"3,295"
21019,"9,179"
21021,"4,130"
21023,"1,273"
21025,"4,592"
21027,"3,537"
21029,"7,345"
21031,"2,152"
21033,"1,988"
21035,"5,914"
21037,"9,700"
21039,721
21041,"2,155"
21043,"7,430"
21045,"3,818"
21047,"12,545"
21049,"5,009"
21051,"7,754"
21053,"2,673"
21055,"1,602"
21057,"1,503"
21059,"15,714"
21061,"2,036"
21063,"1,917"
21065,"3,498"
21067,"50,981"
21069,"2,499"
21071,"11,536"
21073,"6,663"
21075,"1,663"
21077,"1,282"
21079,"2,943"
21081,"3,391"
21083,"6,396"
21085,"5,724"
21087,"2,021"
21089,"5,609"
21091,"1,065"
21093,"13,394"
21095,"10,875"
21097,"2,834"
21099,"3,683"
21101,"7,288"
21103,"2,418"
21105,821
21107,"8,521"
21109,"4,160"
21111,"105,999"
21113,"7,559"
21115,"5,144"
21117,"19,618"
21119,"5,033"
21121,"9,789"
21123,"2,093"
21125,"14,386"
21127,"5,101"
21129,"2,147"
21131,"3,123"
21133,"6,798"
21135,"3,358"
21137,"5,065"
21139,"1,406"
21141,"4,780"
21143,"1,008"
21145,"9,743"
21147,"5,404"
21149,"1,491"
21151,"14,330"
21153,"3,974"
21155,"2,793"
21157,"3,739"
21159,"3,591"
21161,"3,019"
21163,"3,127"
21165,"1,609"
21167,"2,850"
21169,"2,335"
21171,"2,542"
21173,"4,845"
21175,"3,418"
21177,"5,632"
21179,"4,413"
21181,"1,318"
21183,"4,180"
21185,"3,106"
21187,"1,683"
21189,"1,594"
21191,"2,099"
21193,"6,706"
21195,"16,502"
21197,"2,973"
21199,"15,049"
21201,438
21203,"3,484"
21205,"5,043"
21207,"4,087"
21209,"5,552"
21211,"4,955"
21213,"2,550"
21215,"1,370"
21217,"4,365"
21219,"2,162"
21221,"2,011"
21223,"1,144"
21225,"2,581"
21227,"19,562"
21229,"1,792"
21231,"5,055"
21233,"1,852"
21235,"9,131"
21237,"2,129"
21239,"2,415"
22000,"893,827"
22001,"14,206"
22003,"4,444"
22005,"15,316"
22007,"4,212"
22009,"9,243"
22011,"5,170"
22013,"3,369"
22015,"20,997"
22017,"62,114"
22019,"28,177"
22021,"2,190"
22023,909
22025,"2,504"
22027,"5,145"
22029,"5,086"
22031,"6,162"
22033,"82,191"
22035,"2,820"
22037,"3,501"
22039,"7,609"
22041,"5,464"
22043,"4,067"
22045,"16,887"
22047,"6,689"
22049,"3,635"
22051,"74,274"
22053,"5,952"
22055,"41,306"
22057,"15,279"
22059,"2,519"
22061,"11,963"
22063,"15,669"
22065,"3,788"
22067,"6,937"
22069,"11,137"
22071,"99,613"
22073,"37,173"
22075,"3,741"
22077,"4,167"
22079,"25,427"
22081,"1,944"
22083,"5,407"
22085,"5,219"
22087,"9,166"
22089,"5,953"
22091,"2,373"
22093,"3,532"
22095,"7,777"
22097,"21,032"
22099,"10,246"
22101,"10,249"
22103,"28,338"
22105,"26,919"
22107,"1,603"
22109,"21,712"
22111,"3,623"
22113,"10,118"
22115,"8,662"
22117,"10,371"
22119,"7,727"
22121,"3,471"
22123,"2,234"
22125,"2,113"
22127,"2,982"
23000,"147,413"
23001,"12,975"
23003,"9,499"
23005,"22,900"
23007,"3,950"
23009,"5,914"
23011,"14,707"
23013,"4,099"
23015,"3,827"
23017,"7,636"
23019,"20,627"
23021,"2,562"
23023,"3,416"
23025,"7,941"
23027,"5,111"
23029,"6,473"
23031,"15,776"
24000,"556,549"
24001,"10,883"
24003,"34,314"
24005,"67,176"
24009,"5,415"
24011,"4,499"
24013,"8,298"
24015,"9,862"
24017,"11,823"
24019,"4,962"
24021,"16,626"
24023,"3,377"
24025,"17,620"
24027,"18,895"
24029,"2,312"
24031,"73,280"
24033,"76,564"
24035,"3,799"
24037,"9,386"
24039,"5,083"
24041,"3,347"
24043,"19,017"
24045,"14,696"
24047,"5,050"
24510,"130,267"
25000,"692,943"
25001,"15,846"
25003,"12,744"
25005,"60,780"
25007,"1,299"
25009,"78,610"
25011,"7,218"
25013,"77,905"
25015,"14,206"
25017,"124,404"
25019,637
25021,"45,495"
25023,"36,645"
25025,"134,360"
25027,"82,794"
26000,"1,373,358"
26001,"1,488"
26003,"1,057"
26005,"10,969"
26007,"3,865"
26009,"2,564"
26011,"2,326"
26013,"1,237"
26015,"5,253"
26017,"14,920"
26019,"1,627"
26021,"26,055"
26023,"5,219"
26025,"24,904"
26027,"6,065"
26029,"2,598"
26031,"3,557"
26033,"5,570"
26035,"6,721"
26037,"5,718"
26039,"2,267"
26041,"4,436"
26043,"3,022"
26045,"9,278"
26047,"2,766"
26049,"73,568"
26051,"4,136"
26053,"2,588"
26055,"8,468"
26057,"6,919"
26059,"6,222"
26061,"4,961"
26063,"4,122"
26065,"53,746"
26067,"6,823"
26069,"4,194"
26071,"1,458"
26073,"15,385"
26075,"19,950"
26077,"35,561"
26079,"2,984"
26081,"66,316"
26083,255
26085,"2,515"
26087,"7,531"
26089,"1,512"
26091,"9,679"
26093,"9,991"
26095,982
26097,"1,511"
26099,"96,264"
26101,"3,110"
26103,"10,446"
26105,"3,798"
26107,"8,107"
26109,"2,683"
26111,"8,792"
26113,"2,100"
26115,"17,416"
26117,"9,013"
26119,"1,280"
26121,"25,478"
26123,"6,848"
26125,"95,968"
26127,"3,816"
26129,"3,334"
26131,905
26133,"3,367"
26135,"1,482"
26137,"2,891"
26139,"22,831"
26141,"1,944"
26143,"4,419"
26145,"32,447"
26147,"19,533"
26149,"7,807"
26151,"5,900"
26153,"1,151"
26155,"7,467"
26157,"7,375"
26159,"9,501"
26161,"44,394"
26163,"392,205"
26165,"4,425"
27000,"517,348"
27001,"1,880"
27003,"18,795"
27005,"3,909"
27007,"8,329"
27009,"3,820"
27011,602
27013,"10,319"
27015,"1,927"
27017,"3,158"
27019,"4,046"
27021,"4,397"
27023,"1,241"
27025,"3,305"
27027,"7,264"
27029,"1,298"
27031,471
27033,"1,256"
27035,"6,220"
27037,"24,329"
27039,"1,202"
27041,"2,707"
27043,"1,618"
27045,"2,113"
27047,"3,526"
27049,"3,650"
27051,534
27053,"129,217"
27055,"1,398"
27057,"2,387"
27059,"3,089"
27061,"4,955"
27063,839
27065,"1,485"
27067,"4,431"
27069,389
27071,"1,559"
27073,641
27075,869
27077,358
27079,"2,145"
27081,578
27083,"3,027"
27085,"2,733"
27087,"1,152"
27089,873
27091,"2,174"
27093,"2,070"
27095,"2,782"
27097,"3,413"
27099,"4,142"
27101,672
27103,"2,778"
27105,"2,768"
27107,818
27109,"12,737"
27111,"5,895"
27113,"1,423"
27115,"3,355"
27117,856
27119,"3,536"
27121,867
27123,"74,390"
27125,412
27127,"1,492"
27129,"1,488"
27131,"6,499"
27133,859
27135,"1,250"
27137,"27,827"
27139,"5,759"
27141,"3,931"
27143,"1,128"
27145,"16,561"
27147,"3,392"
27149,893
27151,"1,063"
27153,"3,221"
27155,416
27157,"1,496"
27159,"2,079"
27161,"1,834"
27163,"10,617"
27165,"1,193"
27167,575
27169,"6,485"
27171,"7,204"
27173,957
28000,"573,717"
28001,"9,288"
28003,"6,936"
28005,"2,866"
28007,"4,378"
28009,"1,792"
28011,"9,765"
28013,"3,107"
28015,"1,715"
28017,"3,031"
28019,"1,807"
28021,"3,335"
28023,"3,276"
28025,"4,895"
28027,"7,860"
28029,"6,249"
28031,"4,328"
28033,"15,440"
28035,"16,401"
28037,"1,583"
28039,"3,760"
28041,"2,368"
28043,"4,246"
28045,"7,921"
28047,"39,266"
28049,"46,575"
28051,"6,855"
28053,"3,166"
28055,401
28057,"3,253"
28059,"20,359"
28061,"3,934"
28063,"2,337"
28065,"3,208"
28067,"14,122"
28069,"2,664"
28071,"10,190"
28073,"9,431"
28075,"14,922"
28077,"2,490"
28079,"4,573"
28081,"11,739"
28083,"11,770"
28085,"6,136"
28087,"12,805"
28089,"11,031"
28091,"6,013"
28093,"7,666"
28095,"6,434"
28097,"2,335"
28099,"6,478"
28101,"4,204"
28103,"3,645"
28105,"11,489"
28107,"7,668"
28109,"9,265"
28111,"2,439"
28113,"10,796"
28115,"4,569"
28117,"4,307"
28119,"2,915"
28121,"13,642"
28123,"6,154"
28125,"1,548"
28127,"6,077"
28129,"2,608"
28131,"2,727"
28133,"7,966"
28135,"4,104"
28137,"4,494"
28139,"3,855"
28141,"3,437"
28143,"2,882"
28145,"4,099"
28147,"3,740"
28149,"9,873"
28151,"14,854"
28153,"4,661"
28155,"2,230"
28157,"2,558"
28159,"4,013"
28161,"2,626"
28163,"7,775"
29000,"793,001"
29001,"5,760"
29003,"1,378"
29005,615
29007,"4,030"
29009,"5,678"
29011,"1,716"
29013,"2,301"
29015,"3,230"
29017,"1,795"
29019,"25,432"
29021,"13,197"
29023,"9,488"
29025,"1,227"
29027,"5,033"
29029,"6,139"
29031,"10,828"
29033,"1,208"
29035,"1,278"
29037,"9,435"
29039,"2,377"
29041,920
29043,"8,373"
29045,"1,052"
29047,"17,794"
29049,"2,229"
29051,"8,399"
29053,"1,849"
29055,"4,590"
29057,"1,234"
29059,"3,032"
29061,"1,123"
29063,"1,406"
29065,"3,076"
29067,"2,673"
29069,"7,204"
29071,"10,588"
29073,"1,713"
29075,912
29077,"45,036"
29079,"1,710"
29081,"1,400"
29083,"3,446"
29085,"1,805"
29087,596
29089,"1,259"
29091,"8,783"
29093,"2,241"
29095,"94,910"
29097,"19,719"
29099,"23,704"
29101,"6,393"
29103,723
29105,"5,434"
29107,"3,977"
29109,"6,038"
29111,"1,478"
29113,"5,436"
29115,"1,620"
29117,"2,166"
29119,"4,315"
29121,"1,880"
29123,"2,233"
29125,"1,215"
29127,"4,694"
29129,524
29131,"3,720"
29133,"3,329"
29135,"1,757"
29137,"1,146"
29139,"1,675"
29141,"3,893"
29143,"4,369"
29145,"7,517"
29147,"3,213"
29149,"2,522"
29151,"1,217"
29153,"1,954"
29155,"4,369"
29157,"1,837"
29159,"6,639"
29161,"7,661"
29163,"2,656"
29165,"6,187"
29167,"4,568"
29169,"5,469"
29171,782
29173,976
29175,"3,791"
29177,"2,315"
29179,"1,255"
29181,"3,197"
29183,"20,661"
29185,"1,857"
29186,"1,885"
29187,"10,499"
29189,"97,993"
29195,"3,321"
29197,705
29199,755
29201,"7,644"
29203,"2,923"
29205,916
29207,"4,938"
29209,"4,866"
29211,988
29213,"7,401"
29215,"5,041"
29217,"3,077"
29219,"3,444"
29221,"5,422"
29223,"2,996"
29225,"5,817"
29227,295
29229,"4,390"
29510,"64,108"
30000,"130,616"
30001,"1,238"
30003,"3,535"
30005,"1,727"
30007,574
30009,999
30011,155
30013,"9,411"
30015,825
30017,"1,465"
30019,173
30021,907
30023,"1,342"
30025,270
30027,"1,396"
30029,"10,824"
30031,"10,195"
30033,212
30035,"3,487"
30037,151
30039,405
30041,"2,511"
30043,983
30045,249
